0.200000	0.731000	62
0.759000	1.116000	71
1.140000	1.490000	69
1.490000	1.850000	71
1.850000	2.100000	71
2.130000	2.620000	71
2.620000	2.844000	74
2.850000	3.310000	74
3.310000	3.713000	67
3.713000	3.909000	67
3.909000	4.092000	69
4.100000	4.310000	71
4.310000	4.890000	71
4.895000	6.100000	69
6.320000	6.710000	62
6.710000	7.051000	71
7.070000	7.449000	69
7.456000	7.795000	71
7.800000	8.027000	71
8.029000	8.524000	71
8.559000	8.790000	74
8.790000	9.230000	74
9.230000	9.519000	67
9.600000	9.850000	67
9.859000	10.011000	69
10.030000	10.244000	71
10.310000	10.755000	71
10.770000	11.850000	69
