0.200000	0.444000	72
0.464000	0.789000	70
0.858000	1.098000	67
1.128000	1.386000	70
1.408000	1.706000	70
1.708000	1.930000	70
1.949000	2.315000	70
2.319000	2.539000	70
2.549000	2.858000	70
2.889000	3.178000	67
3.178000	3.467000	65
3.489000	3.978000	70
4.069000	4.554000	70
4.948000	5.226000	77
5.239000	5.450000	75
5.508000	5.739000	72
5.769000	6.058000	75
6.089000	6.346000	75
6.369000	6.667000	75
6.678000	6.911000	75
6.975000	7.208000	75
7.278000	7.498000	75
7.560000	8.041000	72
8.178000	8.970000	70
