0.200000	0.418000	62
0.420000	0.961000	60
0.979000	1.250000	62
1.540000	1.781000	65
1.781000	2.003000	65
2.080000	2.305000	70
2.400000	2.625000	65
2.640000	3.074000	63
3.200000	3.457000	62
3.475000	3.700000	58
3.750000	4.289000	63
4.294000	4.519000	62
4.829000	5.346000	63
5.400000	5.900000	62
5.920000	6.433000	63
6.453000	6.716000	62
7.000000	7.189000	58
7.290000	7.585000	63
7.809000	8.353000	65
8.359000	9.985000	70
10.240000	10.774000	69
10.820000	11.074000	67
11.100000	11.298000	65
11.400000	11.516000	58
11.540000	11.874000	67
11.900000	12.136000	65
