0.200000	0.470000	62
0.520000	0.661000	61
0.780000	1.020000	62
1.170000	1.333000	61
1.359000	1.909000	62
2.309000	2.742000	57
2.770000	3.190000	59
3.190000	3.637000	61
3.650000	4.438000	64
4.440000	5.109000	68
5.215000	5.846000	69
5.979000	6.150000	64
6.200000	6.371000	64
6.429000	6.805000	69
6.829000	7.094000	67
7.120000	7.509000	67
7.520000	7.829000	65
7.912000	8.083000	60
8.120000	8.533000	65
8.559000	8.949000	60
8.970000	9.525000	65
9.700000	10.901000	64
11.260000	11.605000	64
11.723000	12.116000	61
