0.200000	0.553000	69
0.569000	0.942000	69
0.942000	1.704000	69
1.732000	2.088000	72
2.092000	2.455000	72
2.463000	2.912000	72
3.213000	3.560000	65
3.572000	3.912000	65
3.932000	4.256000	65
4.256000	4.456000	65
4.475000	5.032000	69
5.042000	5.413000	69
5.456000	5.913000	69
6.012000	6.162000	60
6.162000	6.504000	62
6.522000	6.766000	62
6.882000	7.262000	65
7.262000	7.624000	70
7.652000	7.913000	69
7.982000	8.295000	65
8.412000	8.744000	65
8.762000	9.128000	64
9.132000	9.504000	62
9.513000	9.835000	62
9.862000	10.216000	67
10.242000	10.472000	65
10.602000	10.887000	64
