0.200000	0.375000	71
0.375000	0.621000	71
0.634000	0.876000	71
0.904000	1.125000	72
1.125000	1.359000	74
1.395000	1.549000	72
1.654000	1.900000	71
1.915000	2.125000	72
2.134000	2.308000	71
2.375000	2.625000	64
2.625000	2.963000	71
2.995000	3.276000	69
3.625000	3.875000	72
3.875000	4.093000	74
4.125000	4.515000	76
4.515000	4.876000	72
5.034000	5.708000	79
5.725000	5.932000	76
5.934000	6.252000	74
6.375000	6.830000	67
6.919000	7.404000	79
7.458000	7.884000	71
7.895000	8.173000	69
8.175000	8.365000	71
8.395000	8.589000	72
8.704000	8.964000	69
8.975000	9.293000	72
9.295000	9.565000	74
9.695000	10.604000	76
10.950000	11.231000	76
11.256000	11.506000	76
11.531000	11.863000	76
11.875000	12.125000	74
