0.200000	0.634000	71
0.660000	0.908000	70
0.920000	1.380000	70
1.399000	1.770000	68
1.770000	2.270000	68
2.279000	2.745000	66
2.770000	3.194000	66
3.560000	3.770000	68
3.780000	4.244000	68
4.290000	4.555000	66
4.601000	4.911000	66
5.020000	5.434000	65
5.540000	5.849000	65
5.860000	6.234000	66
6.270000	6.874000	70
7.070000	7.282000	73
7.320000	7.514000	73
7.540000	7.770000	71
7.779000	7.994000	71
8.020000	8.249000	71
8.279000	8.505000	70
8.540000	8.853000	68
8.853000	9.107000	71
9.134000	9.343000	71
9.372000	9.551000	70
9.589000	9.799000	70
9.829000	10.042000	68
10.049000	10.297000	68
10.340000	10.618000	66
10.920000	11.135000	66
11.148000	11.321000	63
11.349000	11.558000	66
11.579000	11.770000	63
11.779000	12.057000	66
