0.200000	0.470000	69
0.541000	0.822000	71
0.830000	1.090000	72
1.097000	1.300000	71
1.320000	1.494000	72
1.561000	1.815000	71
1.820000	2.294000	72
2.320000	2.491000	78
2.491000	2.741000	79
2.770000	3.062000	72
3.070000	3.318000	71
3.320000	3.606000	72
3.610000	3.798000	71
3.820000	4.182000	72
4.330000	4.541000	78
4.541000	4.801000	79
4.820000	5.046000	72
5.070000	5.302000	71
5.320000	5.526000	72
5.550000	5.750000	71
5.760000	6.070000	72
6.184000	6.367000	76
6.491000	6.723000	72
6.780000	7.798000	71
8.021000	8.278000	72
8.280000	8.566000	72
8.581000	8.822000	71
8.830000	9.491000	72
