0.200000	0.565000	62
0.580000	0.920000	62
0.941000	1.341000	65
1.341000	1.683000	70
1.691000	1.908000	69
2.091000	2.591000	65
2.771000	2.973000	65
2.978000	3.158000	64
3.168000	3.532000	62
3.550000	3.841000	62
3.891000	4.276000	67
4.280000	4.532000	65
4.660000	5.091000	64
5.400000	6.091000	60
6.091000	6.479000	69
6.479000	6.884000	69
6.891000	7.591000	69
7.660000	8.020000	72
8.020000	8.407000	72
8.407000	8.841000	72
9.130000	9.460000	65
9.491000	9.841000	65
9.860000	10.196000	65
10.222000	10.403000	65
10.430000	10.928000	69
10.941000	11.341000	69
11.341000	11.700000	69
11.700000	12.016000	67
