0.200000	0.754000	62
0.758000	1.214000	65
1.218000	1.683000	72
1.688000	2.164000	70
2.168000	2.628000	69
2.628000	2.974000	70
2.978000	3.583000	69
3.588000	3.844000	70
3.848000	4.324000	69
4.328000	4.522000	65
4.787000	5.065000	65
5.069000	5.487000	67
5.492000	5.974000	65
5.978000	6.464000	67
6.468000	6.904000	65
6.908000	7.264000	67
7.268000	7.683000	65
7.688000	7.874000	67
7.878000	8.085000	69
8.318000	8.583000	60
8.588000	8.854000	65
8.858000	9.254000	67
9.268000	9.783000	65
9.787000	10.093000	67
10.097000	10.263000	67
10.267000	10.493000	65
10.497000	10.767000	65
10.771000	11.223000	67
11.227000	11.638000	69
