0.200000	0.563000	68
0.600000	0.846000	68
0.859000	1.294000	68
1.429000	1.837000	71
1.850000	2.441000	70
2.700000	2.904000	70
2.920000	3.118000	68
3.120000	3.309000	66
3.329000	3.533000	65
3.550000	4.398000	66
4.400000	5.053000	70
5.200000	5.587000	60
5.587000	5.805000	61
5.809000	6.200000	63
6.309000	6.870000	70
6.920000	7.460000	68
7.460000	7.700000	68
7.700000	8.158000	70
8.200000	8.398000	66
8.420000	8.860000	66
8.990000	9.450000	70
9.460000	9.870000	73
9.890000	10.252000	70
10.344000	10.766000	63
10.790000	11.022000	63
11.029000	11.405000	63
11.429000	12.014000	70
