0.200000	0.505000	60
0.509000	0.761000	70
0.790000	1.081000	69
1.109000	1.370000	67
1.400000	1.657000	65
1.690000	2.170000	67
2.280000	2.490000	69
2.509000	2.938000	69
3.170000	3.450000	65
3.786000	4.633000	67
4.640000	4.922000	69
4.940000	5.498000	70
5.530000	5.785000	69
6.100000	6.266000	69
6.415000	6.970000	76
6.990000	7.194000	74
7.290000	7.770000	74
7.920000	8.442000	69
8.559000	9.338000	67
9.640000	9.914000	67
9.930000	10.202000	67
10.220000	10.490000	65
10.520000	10.809000	64
10.809000	11.098000	65
11.109000	11.546000	69
11.700000	11.930000	65
