0.200000	0.385000	64
0.409000	0.650000	64
0.665000	0.856000	66
0.860000	1.079000	66
1.100000	1.267000	69
1.300000	1.537000	71
1.559000	1.953000	74
1.979000	2.700000	73
2.720000	3.450000	69
3.720000	3.905000	69
3.920000	4.200000	71
4.200000	4.577000	73
4.600000	5.069000	69
5.069000	5.500000	69
5.509000	6.305000	71
6.609000	7.042000	71
7.050000	7.394000	68
7.509000	8.129000	66
8.150000	8.290000	66
8.400000	8.780000	64
8.829000	9.025000	61
9.029000	9.297000	64
9.379000	9.857000	68
9.870000	11.042000	69
11.240000	11.394000	71
11.400000	11.592000	73
11.600000	11.870000	73
