0.200000	0.631000	68
0.650000	0.920000	70
0.950000	1.750000	66
1.850000	2.103000	66
2.120000	2.551000	73
2.579000	2.840000	73
2.870000	3.500000	73
3.550000	3.800000	65
3.809000	4.248000	66
4.250000	4.718000	68
4.750000	5.551000	66
5.681000	5.932000	59
5.959000	6.392000	71
6.420000	6.679000	73
6.700000	6.903000	73
6.909000	7.096000	75
7.109000	7.351000	73
7.370000	7.750000	73
7.850000	8.120000	70
8.120000	8.859000	68
8.859000	9.079000	68
9.090000	9.335000	70
9.340000	9.816000	70
9.820000	10.200000	70
10.230000	10.583000	61
10.596000	11.192000	63
11.250000	11.500000	66
