0.200000	1.113000	56
1.117000	1.700000	56
2.667000	3.073000	59
3.077000	3.473000	61
3.477000	4.450000	64
4.454000	4.903000	66
4.907000	5.162000	63
5.167000	5.571000	63
5.756000	5.953000	66
5.957000	6.141000	64
6.145000	6.360000	63
6.365000	6.573000	61
6.577000	6.793000	59
6.797000	7.223000	58
7.227000	7.433000	59
7.438000	7.870000	61
7.874000	8.261000	64
8.266000	8.493000	63
8.497000	8.867000	63
9.167000	9.523000	63
9.527000	9.710000	61
9.715000	9.908000	59
9.912000	10.158000	58
10.162000	10.982000	59
11.336000	11.593000	58
11.597000	11.803000	59
