0.200000	0.603000	66
0.631000	0.924000	68
1.052000	1.435000	66
1.452000	1.852000	73
1.861000	2.209000	71
2.252000	2.711000	70
2.711000	3.227000	71
3.469000	3.900000	66
3.902000	4.316000	68
4.322000	4.646000	66
4.672000	5.102000	73
5.102000	5.531000	71
5.531000	5.948000	70
5.961000	6.331000	71
6.342000	6.748000	73
6.772000	7.131000	71
7.161000	7.548000	66
7.552000	7.931000	66
7.931000	8.348000	61
8.372000	8.764000	63
8.772000	9.148000	61
9.202000	9.564000	61
9.902000	10.268000	63
10.361000	10.752000	64
