0.200000	0.529000	60
0.540000	0.945000	65
0.949000	1.297000	67
1.299000	1.777000	69
1.799000	2.129000	72
2.290000	2.545000	65
2.629000	3.218000	64
3.240000	3.770000	64
3.920000	4.434000	64
4.449000	4.881000	62
4.980000	5.619000	65
5.876000	6.270000	65
6.270000	6.520000	65
6.590000	7.025000	69
7.029000	7.473000	72
7.629000	8.242000	74
8.260000	8.562000	69
8.579000	8.945000	69
8.968000	9.234000	67
9.260000	9.565000	67
9.589000	9.905000	65
10.229000	10.897000	65
10.910000	11.186000	67
11.210000	11.595000	69
11.595000	12.155000	69
