0.200000	0.486000	66
0.500000	0.787000	68
0.820000	1.005000	61
1.159000	1.454000	66
1.470000	1.646000	68
1.670000	1.837000	61
2.039000	2.637000	73
2.807000	3.309000	71
3.689000	3.918000	66
3.930000	4.122000	68
4.159000	4.380000	66
4.380000	4.559000	68
4.580000	4.941000	71
4.970000	5.230000	68
5.370000	5.709000	66
5.733000	5.896000	68
5.901000	6.193000	66
6.205000	6.343000	68
6.401000	6.811000	71
6.859000	7.054000	68
7.209000	7.427000	66
7.460000	7.697000	68
7.709000	7.885000	66
7.909000	8.109000	68
8.130000	8.365000	71
8.380000	8.718000	73
8.840000	9.190000	68
9.489000	9.933000	68
9.939000	10.285000	66
10.289000	10.637000	64
10.800000	11.022000	66
11.200000	11.437000	68
11.459000	11.630000	61
11.780000	12.078000	66
