0.200000	0.404000	63
0.420000	0.635000	63
0.684000	1.050000	65
1.050000	1.268000	68
1.291000	1.460000	68
1.528000	1.931000	68
1.941000	2.260000	68
2.341000	2.836000	70
2.841000	3.124000	65
3.141000	3.591000	68
3.680000	3.892000	68
3.910000	4.116000	68
4.147000	4.419000	70
4.422000	4.741000	70
4.770000	4.991000	70
4.991000	5.411000	70
5.430000	5.841000	68
5.841000	6.262000	72
6.300000	6.516000	70
6.520000	6.891000	63
6.950000	7.156000	63
7.170000	7.348000	63
7.370000	7.508000	63
7.591000	8.000000	72
8.041000	8.404000	72
8.716000	9.054000	72
9.091000	9.341000	75
9.341000	9.745000	72
9.791000	10.004000	70
10.030000	10.591000	70
10.660000	10.868000	68
10.891000	11.091000	67
11.123000	11.508000	68
11.530000	11.765000	68
11.780000	12.180000	68
