0.200000	0.584000	63
0.605000	0.961000	65
0.961000	1.395000	67
1.401000	1.616000	72
1.627000	2.205000	70
2.236000	2.428000	72
2.438000	3.016000	70
3.047000	3.239000	72
3.250000	4.019000	70
4.061000	4.252000	65
4.263000	4.641000	67
4.641000	4.860000	72
4.871000	5.448000	70
5.479000	5.670000	72
5.682000	6.241000	70
6.241000	6.481000	72
6.481000	7.070000	70
7.101000	7.485000	67
7.506000	7.890000	65
7.911000	8.103000	63
8.114000	8.499000	60
8.520000	8.904000	67
8.925000	9.116000	65
9.127000	9.512000	65
9.533000	9.724000	63
9.735000	10.121000	60
10.161000	10.719000	63
10.749000	11.518000	63
