0.200000	0.435000	69
0.490000	0.787000	69
0.810000	1.140000	68
1.140000	1.428000	69
1.440000	1.652000	71
1.769000	2.387000	73
2.730000	2.932000	68
2.970000	3.299000	68
3.380000	3.610000	69
3.700000	3.860000	68
3.935000	4.166000	64
4.300000	4.884000	66
5.200000	5.396000	66
5.600000	5.876000	78
5.890000	6.132000	76
6.160000	6.420000	76
6.430000	7.060000	74
7.090000	8.052000	73
8.340000	8.628000	69
8.650000	8.949000	71
8.973000	9.292000	73
9.310000	9.629000	74
9.670000	9.844000	73
9.980000	10.260000	74
10.317000	10.574000	73
10.610000	10.868000	74
10.882000	11.190000	76
11.190000	11.411000	73
11.550000	11.860000	69
