0.200000	0.455000	62
0.459000	0.896000	64
0.900000	1.416000	64
1.420000	1.655000	64
1.659000	1.926000	62
1.930000	2.176000	59
2.180000	2.396000	62
2.400000	2.626000	64
2.630000	2.890000	64
2.894000	3.127000	66
3.131000	3.370000	62
3.374000	3.805000	59
3.809000	4.066000	64
4.070000	4.305000	66
4.309000	4.766000	62
5.026000	5.218000	57
5.306000	5.733000	69
5.737000	5.963000	66
5.967000	6.252000	64
6.256000	6.742000	64
6.746000	6.941000	64
6.945000	7.228000	62
7.232000	7.525000	64
7.529000	7.935000	66
7.940000	8.192000	62
8.196000	8.678000	59
