0.200000	0.403000	64
0.416000	0.894000	71
0.896000	1.118000	72
1.181000	1.626000	74
1.666000	2.078000	71
2.085000	2.270000	71
2.375000	2.707000	74
2.756000	3.037000	74
3.046000	3.294000	74
3.316000	3.614000	74
3.746000	3.971000	67
4.006000	4.451000	69
4.706000	4.926000	71
5.006000	5.231000	72
5.256000	5.734000	72
5.756000	5.981000	67
6.066000	6.430000	67
6.456000	7.756000	71
7.887000	8.086000	62
8.116000	8.542000	71
8.566000	8.841000	72
8.870000	9.246000	74
9.246000	9.683000	71
9.756000	10.006000	71
10.046000	10.366000	74
10.366000	10.718000	72
10.746000	10.974000	72
10.976000	11.296000	71
11.296000	11.678000	69
11.696000	11.966000	67
11.985000	12.157000	67
