0.200000	0.508000	70
0.512000	0.749000	70
0.753000	0.989000	66
0.993000	1.197000	64
1.201000	1.467000	62
1.471000	1.697000	64
1.701000	1.989000	62
1.993000	2.339000	64
2.343000	2.734000	66
2.739000	2.997000	66
3.001000	3.269000	59
3.273000	3.477000	64
3.481000	3.825000	62
4.204000	4.500000	71
4.504000	4.768000	71
4.772000	4.991000	66
4.995000	5.230000	64
5.234000	5.500000	62
5.504000	5.730000	64
5.734000	5.980000	62
5.984000	6.241000	64
6.245000	6.471000	66
6.475000	6.730000	66
6.734000	6.997000	66
7.001000	7.279000	69
7.283000	7.529000	59
7.695000	7.950000	66
7.977000	8.464000	67
8.468000	9.009000	66
9.014000	9.300000	62
9.304000	9.748000	59
9.752000	10.356000	62
10.737000	10.991000	57
10.997000	11.279000	59
11.283000	11.515000	62
11.784000	12.021000	57
