0.200000	0.585000	59
0.605000	0.991000	61
1.003000	1.396000	63
1.416000	1.609000	68
1.619000	2.197000	66
2.228000	2.414000	68
2.463000	3.018000	66
3.039000	3.230000	68
3.241000	3.626000	66
3.647000	4.224000	61
4.243000	4.665000	63
4.686000	4.878000	68
4.889000	5.466000	66
5.497000	5.683000	68
5.683000	6.263000	66
6.263000	6.500000	68
6.511000	6.895000	66
6.916000	7.493000	63
7.524000	7.909000	61
7.930000	8.121000	59
8.132000	8.517000	56
8.538000	8.922000	59
8.943000	9.135000	59
9.146000	9.530000	61
9.551000	9.743000	59
9.754000	10.331000	56
10.362000	10.746000	59
10.768000	11.535000	63
11.738000	11.930000	64
11.941000	12.132000	63
