0.200000	0.485000	62
0.490000	0.677000	61
0.690000	1.029000	59
1.120000	1.450000	66
1.500000	1.950000	64
2.100000	2.487000	62
2.520000	2.950000	64
3.020000	3.618000	57
3.959000	4.390000	57
4.879000	5.318000	64
5.329000	5.670000	62
5.800000	6.246000	61
6.250000	6.533000	62
6.560000	6.950000	64
6.959000	7.700000	66
7.840000	8.138000	59
8.140000	8.485000	59
8.500000	8.875000	61
8.876000	9.546000	62
9.884000	10.246000	62
10.409000	10.725000	61
10.859000	11.237000	66
11.240000	11.557000	64
11.559000	12.200000	64
