0.200000	0.521000	62
0.630000	1.021000	71
1.050000	1.212000	69
1.230000	1.453000	67
1.521000	1.948000	67
1.971000	2.189000	67
2.202000	2.620000	67
2.640000	3.132000	67
3.155000	3.390000	67
3.390000	3.771000	67
3.804000	4.021000	64
4.091000	4.510000	71
4.510000	5.181000	69
5.200000	5.596000	66
5.691000	5.927000	66
5.933000	6.380000	66
6.380000	6.748000	66
6.771000	6.978000	69
7.021000	7.409000	69
7.454000	7.739000	67
7.771000	8.221000	66
8.221000	8.604000	67
8.851000	9.281000	62
9.365000	9.656000	60
9.671000	9.948000	60
10.021000	10.450000	67
10.721000	11.069000	67
11.260000	11.517000	66
