0.200000	0.431000	57
0.536000	0.826000	58
0.889000	1.338000	60
1.338000	1.685000	62
1.685000	2.197000	65
2.389000	2.638000	58
2.811000	3.218000	70
3.218000	3.543000	65
3.599000	3.847000	67
3.886000	4.332000	65
4.332000	4.704000	62
4.704000	5.052000	65
5.447000	5.819000	62
5.819000	6.004000	60
6.004000	6.191000	58
6.191000	6.585000	58
6.886000	7.143000	58
7.224000	7.676000	60
7.676000	8.380000	65
8.405000	8.745000	63
8.772000	9.232000	62
9.232000	9.603000	63
9.604000	9.835000	62
9.909000	10.347000	63
10.347000	10.718000	58
10.719000	10.924000	58
11.000000	11.369000	62
11.369000	11.798000	60
11.801000	12.042000	60
