0.200000	0.641000	63
0.641000	1.035000	63
1.039000	1.391000	63
1.420000	1.806000	62
1.820000	2.158000	58
2.241000	2.891000	63
3.021000	3.406000	65
3.430000	3.791000	65
3.810000	4.206000	67
4.230000	4.460000	58
4.491000	4.760000	58
4.850000	5.291000	60
5.370000	6.026000	58
6.210000	6.670000	58
6.680000	7.086000	63
7.091000	7.470000	63
7.500000	7.891000	63
7.891000	8.239000	62
8.287000	8.718000	58
8.730000	9.423000	63
9.520000	9.902000	58
9.920000	10.268000	63
10.297000	10.489000	63
10.537000	11.086000	63
11.141000	11.534000	65
11.553000	11.918000	63
