0.200000	0.460000	67
0.464000	0.919000	67
0.923000	1.169000	65
1.173000	1.557000	64
1.561000	2.015000	62
2.020000	2.305000	60
2.684000	2.907000	60
2.911000	3.430000	69
3.528000	3.964000	60
3.969000	4.417000	60
4.420000	4.727000	67
4.731000	5.087000	67
5.480000	5.747000	64
5.751000	6.188000	65
6.192000	6.447000	65
6.451000	7.097000	64
7.101000	7.524000	62
7.528000	7.929000	60
7.933000	8.205000	59
8.209000	8.513000	60
8.822000	9.296000	69
9.300000	11.026000	67
11.030000	11.405000	67
11.409000	11.715000	65
