0.200000	0.720000	76
0.975000	1.319000	74
1.339000	1.718000	72
1.739000	2.304000	69
2.319000	2.624000	69
2.713000	3.193000	79
3.258000	3.819000	74
4.019000	4.384000	72
4.389000	4.769000	74
4.769000	5.152000	76
5.178000	5.536000	79
5.548000	5.919000	74
5.948000	6.181000	72
6.215000	6.784000	69
7.048000	7.424000	69
7.448000	7.878000	67
7.878000	8.356000	65
8.459000	8.993000	69
8.998000	9.344000	72
9.369000	9.889000	74
9.998000	10.319000	72
10.419000	10.569000	71
10.569000	10.956000	67
10.969000	11.328000	71
11.348000	11.520000	67
