0.200000	0.494000	67
0.540000	0.746000	65
0.759000	1.001000	65
1.020000	1.705000	72
1.720000	1.929000	72
2.070000	2.356000	67
2.450000	2.784000	65
2.880000	3.325000	72
3.331000	3.608000	72
3.612000	3.881000	72
3.990000	4.264000	67
4.370000	4.775000	65
4.950000	5.185000	72
5.260000	5.514000	72
5.529000	5.801000	72
5.831000	6.200000	67
6.250000	6.605000	65
6.680000	7.168000	67
7.190000	7.401000	65
7.420000	7.594000	67
7.700000	8.118000	67
8.159000	8.522000	65
8.879000	9.225000	69
9.240000	9.587000	67
9.587000	9.950000	67
10.070000	10.281000	65
10.290000	10.505000	67
10.509000	10.729000	69
10.759000	10.922000	67
11.050000	11.450000	67
11.680000	11.914000	65
