0.200000	0.535000	74
0.540000	0.887000	72
1.029000	1.338000	69
1.360000	1.688000	69
1.735000	1.910000	69
1.960000	2.264000	76
2.290000	3.021000	74
3.240000	3.608000	72
3.630000	4.009000	74
4.052000	4.408000	76
4.410000	4.632000	74
4.650000	5.060000	72
5.060000	5.434000	71
5.457000	6.296000	69
6.300000	6.660000	72
6.660000	7.044000	71
7.070000	7.576000	69
7.779000	8.341000	76
8.370000	8.600000	72
8.600000	9.272000	74
9.350000	9.688000	72
9.777000	9.970000	74
9.970000	10.410000	76
10.410000	10.860000	74
10.861000	11.064000	72
11.080000	11.608000	74
