0.200000	0.543000	55
0.612000	0.865000	55
0.912000	1.135000	67
1.205000	1.503000	64
1.562000	1.856000	62
1.862000	2.304000	62
2.543000	2.793000	62
2.793000	3.104000	60
3.132000	3.360000	60
3.423000	3.747000	57
3.793000	4.086000	64
4.213000	5.043000	62
5.243000	5.472000	62
5.672000	5.920000	62
5.922000	6.272000	64
6.293000	6.724000	65
6.886000	7.191000	57
7.283000	7.850000	65
8.213000	8.417000	65
8.522000	8.800000	64
8.868000	9.197000	62
9.322000	9.725000	57
9.822000	10.293000	60
10.412000	10.689000	57
10.702000	10.976000	57
11.002000	11.232000	59
11.355000	11.647000	60
11.672000	12.032000	60
