0.200000	0.386000	67
0.391000	0.606000	69
0.610000	1.046000	70
1.050000	1.256000	69
1.260000	1.696000	67
1.700000	2.261000	74
2.266000	2.928000	69
2.932000	3.345000	67
3.370000	3.710000	65
3.911000	4.303000	63
4.307000	4.553000	67
4.557000	4.974000	67
4.978000	5.595000	70
5.599000	6.229000	70
6.233000	6.449000	72
6.453000	6.666000	72
6.863000	7.032000	67
7.036000	7.324000	69
7.328000	7.715000	70
7.719000	7.954000	69
7.958000	8.345000	67
8.349000	8.720000	74
8.724000	8.974000	69
8.978000	9.778000	69
