0.200000	0.524000	64
0.531000	0.908000	69
0.924000	1.201000	71
1.306000	1.650000	71
1.679000	1.919000	69
2.046000	2.450000	78
2.470000	2.796000	69
2.800000	2.988000	69
3.190000	3.783000	78
3.920000	4.108000	69
4.210000	4.684000	76
4.690000	4.908000	73
5.060000	5.804000	73
6.170000	6.540000	64
6.560000	6.892000	69
6.900000	7.276000	76
7.300000	7.593000	74
7.610000	7.795000	73
7.850000	8.044000	66
8.060000	8.780000	66
9.130000	9.388000	64
9.560000	9.932000	69
9.940000	10.220000	76
10.220000	10.508000	74
10.621000	10.924000	73
10.944000	11.160000	71
11.160000	11.788000	69
