0.200000	0.486000	65
0.491000	0.726000	67
0.730000	1.311000	68
1.316000	1.821000	60
1.825000	2.191000	60
2.370000	2.646000	60
2.650000	2.916000	58
2.920000	3.415000	60
3.419000	3.642000	60
3.646000	3.976000	63
3.980000	4.159000	63
4.411000	4.736000	65
4.741000	5.020000	67
5.024000	5.249000	67
5.253000	5.546000	68
5.550000	6.136000	60
6.141000	6.626000	72
6.630000	6.906000	70
6.910000	7.136000	68
7.151000	7.466000	67
7.470000	7.696000	68
7.700000	8.015000	67
8.019000	8.283000	65
8.288000	8.558000	63
8.563000	9.032000	63
