0.200000	0.368000	70
0.380000	0.528000	72
0.551000	0.702000	70
0.770000	0.924000	69
0.947000	1.318000	67
1.318000	1.680000	72
1.700000	1.872000	69
1.891000	2.259000	65
2.323000	2.736000	62
2.978000	3.130000	65
3.131000	3.536000	70
3.541000	3.920000	72
3.930000	4.176000	74
4.311000	4.592000	75
4.631000	5.041000	72
5.070000	5.232000	74
5.391000	5.808000	70
6.160000	6.352000	70
6.380000	6.534000	72
6.541000	6.695000	70
6.734000	6.896000	69
6.910000	7.248000	67
7.271000	7.696000	72
7.700000	7.889000	69
7.891000	8.241000	65
8.271000	8.784000	70
9.031000	9.210000	65
9.210000	9.552000	70
9.570000	9.936000	72
9.950000	10.320000	74
10.336000	10.678000	75
10.680000	10.896000	72
10.919000	11.297000	74
11.391000	11.824000	70
