0.200000	0.439000	70
0.471000	0.668000	70
0.681000	0.982000	70
0.991000	1.239000	72
1.260000	1.558000	70
1.571000	1.790000	70
1.827000	2.046000	70
2.080000	2.326000	70
2.350000	2.486000	67
2.510000	2.774000	70
2.791000	2.908000	70
2.921000	3.101000	70
3.115000	3.319000	70
3.430000	3.702000	72
3.710000	3.991000	70
3.991000	4.246000	70
4.260000	4.406000	70
4.471000	4.651000	67
4.660000	5.110000	70
5.110000	5.334000	70
5.350000	5.622000	67
5.630000	5.846000	65
5.871000	6.326000	70
6.434000	6.932000	74
6.983000	7.401000	69
7.446000	7.864000	72
7.927000	8.194000	72
8.242000	8.630000	70
