0.200000	0.700000	65
0.779000	1.088000	63
1.090000	1.568000	65
1.585000	2.045000	63
2.045000	2.535000	65
2.709000	3.050000	67
3.065000	3.655000	68
4.010000	4.575000	67
4.594000	4.814000	68
4.875000	5.551000	67
5.606000	5.950000	65
5.950000	6.375000	63
6.579000	6.950000	65
6.950000	7.527000	67
7.750000	8.007000	63
8.020000	8.487000	65
8.509000	8.744000	67
8.759000	9.159000	68
9.300000	9.703000	65
9.950000	10.440000	65
10.450000	10.790000	67
10.790000	11.200000	68
11.257000	11.624000	65
11.649000	11.950000	68
