0.200000	0.629000	69
0.809000	1.301000	70
1.309000	1.750000	72
1.841000	2.035000	74
2.140000	2.357000	72
2.379000	2.581000	74
2.670000	2.901000	72
2.944000	3.440000	74
3.456000	3.740000	67
3.750000	4.246000	77
4.259000	4.438000	79
4.520000	4.694000	75
4.787000	5.006000	74
5.006000	6.005000	75
6.100000	6.365000	72
6.394000	6.629000	72
6.659000	6.901000	72
6.920000	7.190000	70
7.200000	7.414000	72
7.731000	7.967000	65
8.040000	8.533000	75
8.550000	8.790000	77
8.800000	9.014000	74
9.040000	9.333000	72
9.350000	9.909000	74
