0.200000	0.489000	68
0.520000	0.930000	70
0.930000	1.212000	70
1.220000	1.482000	68
1.517000	1.970000	65
1.989000	2.385000	68
2.680000	2.930000	70
2.940000	3.185000	70
3.200000	3.409000	68
3.430000	3.633000	65
3.680000	3.930000	63
3.940000	4.178000	65
4.189000	4.430000	68
4.430000	4.936000	73
4.959000	5.379000	70
5.420000	5.787000	70
5.939000	6.300000	68
6.380000	6.770000	63
6.780000	7.590000	65
7.836000	8.084000	61
8.099000	8.370000	63
8.400000	8.815000	65
8.833000	9.265000	65
9.280000	9.634000	66
9.650000	9.841000	65
9.850000	10.065000	63
10.089000	10.322000	60
10.339000	11.217000	61
11.540000	11.820000	65
11.820000	12.050000	63
