0.200000	0.422000	65
0.426000	0.650000	72
0.656000	1.050000	70
1.069000	1.322000	67
1.416000	2.026000	67
2.369000	2.556000	67
2.585000	2.899000	70
2.991000	3.231000	67
3.250000	3.673000	67
3.732000	3.975000	65
4.125000	4.496000	65
4.496000	4.874000	72
4.885000	5.161000	70
5.185000	5.609000	72
5.635000	6.026000	75
6.026000	6.922000	74
7.196000	7.657000	70
7.685000	8.009000	72
8.156000	8.953000	70
9.056000	9.481000	67
9.785000	10.026000	67
10.035000	10.409000	70
10.442000	10.672000	67
10.766000	11.191000	70
11.191000	11.569000	72
